branch,review,restaurant,Review_Date,source_file,review_text,predicted_issue_category,confidence,issue_cluster,chain,emotion,emotion_conf,urgency_score,escalate
Sree Annapoorna - Thudiyalur,"my to go restaurant for breakfast and dinner, but now never going again, since this thudiyalur branch has got customers pouring in large amount they have become over confident. …",Sree Annapoorna,2025-12-22,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"my to go restaurant for breakfast and dinner, but now never going again, since this thudiyalur branch has got customers pouring in large amount they have become over confident. …",Food Variety & Fast Service,0.2533333333333334,-1,Sree Annapoorna,neutral,heuristic,0,False
Sree Annapoorna - Thudiyalur,"i visited annapoorna today around 2:30 pm with my 3-year-old daughter, and the experience was very disappointing. i asked for a single table, and even though several single tables were empty, we had to wait almost 30 minutes. after we …",Sree Annapoorna,2026-02-04,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"i visited annapoorna today around 2:30 pm with my 3-year-old daughter, and the experience was very disappointing. i asked for a single table, and even though several single tables were empty, we had to wait almost 30 minutes. after we …",Cleanliness & Restroom Hygiene,0.5666666666666667,-1,Sree Annapoorna,neutral,heuristic,0,False
Sree Annapoorna - Thudiyalur,service and ambience was good. but the food we ate was not upto the mark. moderate taste. people with digestive issues found it difficult. we also bought two murukku items. one was good and the other was too oily. packaging was good.,Sree Annapoorna,2026-01-27,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,service and ambience was good. but the food we ate was not upto the mark. moderate taste. people with digestive issues found it difficult. we also bought two murukku items. one was good and the other was too oily. packaging was good.,Food Quantity & Value for Money,0.4333333333333333,59,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,"hotel annapoorna a vegetarian restaurant offering variety of vegetarian food for morning tiffin, lunch and dinner. we had the opportunity of taking lunch after our visit to yercaud. …",Sree Annapoorna,2026-04-06,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"hotel annapoorna a vegetarian restaurant offering variety of vegetarian food for morning tiffin, lunch and dinner. we had the opportunity of taking lunch after our visit to yercaud. …",Food Quantity & Value for Money,0.58,30,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,nothing special just an ordinary veg hotel with a decent atmosphere. the food quality was quite average and there wasn't much variety. everything on menu was very expensive and didn't offer much value for the money. the only positives were …,Sree Annapoorna,2026-02-01,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,nothing special just an ordinary veg hotel with a decent atmosphere. the food quality was quite average and there wasn't much variety. everything on menu was very expensive and didn't offer much value for the money. the only positives were …,Food Quantity & Value for Money,0.38,14,Sree Annapoorna,disappointment,heuristic,1,False
HOTEL SRI ANNAPOORNA,wish i had some 100 stars to give them! we ordered meals for lunch and were extremely surprised with the quality of each n every dish! can vouch that they ain’t add any of those food colors nor …,Sree Annapoorna,2026-04-26,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,wish i had some 100 stars to give them! we ordered meals for lunch and were extremely surprised with the quality of each n every dish! can vouch that they ain’t add any of those food colors nor …,Food Quantity & Value for Money,0.4266666666666667,-1,Sree Annapoorna,relief,heuristic,0,False
HOTEL SRI ANNAPOORNA,the workers were soo rude. the food was not tasty enough. the atmosphere was not good and many houseflies sat on our food. we waited for a long time to place our order. totally very bad service and bad experience.😕 …,Sree Annapoorna,2026-01-31,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,the workers were soo rude. the food was not tasty enough. the atmosphere was not good and many houseflies sat on our food. we waited for a long time to place our order. totally very bad service and bad experience.😕 …,Food Quantity & Value for Money,0.4233333333333333,50,Sree Annapoorna,frustration,heuristic,2,False
HOTEL SRI ANNAPOORNA,i'm from north part of india and i was seeking for some authentic south indian food and eventually i bumped into this restaurant. tried their ghee roast dosa and idli . it was delicious. they served 3 authentic chutney beside it and all tasted so yum. if you are looking for some authentic food indeed you must try this place.,Sree Annapoorna,2026-01-22,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,i'm from north part of india and i was seeking for some authentic south indian food and eventually i bumped into this restaurant. tried their ghee roast dosa and idli . it was delicious. they served 3 authentic chutney beside it and all tasted so yum. if you are looking for some authentic food indeed you must try this place.,Service Quality,0.3233333333333333,34,Sree Annapoorna,delight,heuristic,0,False
HOTEL SRI ANNAPOORNA,a very good menu for long time and quality is good. a very long serving restaurant nick named as bell hotel since they provided a merry bell for the customers to ring to show the happiness after their meal. it was a great place once and …,Sree Annapoorna,2026-01-25,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,a very good menu for long time and quality is good. a very long serving restaurant nick named as bell hotel since they provided a merry bell for the customers to ring to show the happiness after their meal. it was a great place once and …,Food Quantity & Value for Money,0.71,55,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,the lady in the counter is rude and always talking on phone the weight seeing machine was not working but she said it will work they scammed 4 rupees so i am never going to eat or go there please my friends you also don't go there instead go to a good restaurant,Sree Annapoorna,2026-01-31,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,the lady in the counter is rude and always talking on phone the weight seeing machine was not working but she said it will work they scammed 4 rupees so i am never going to eat or go there please my friends you also don't go there instead go to a good restaurant,Food Quantity & Value for Money,0.63,50,Sree Annapoorna,betrayal,heuristic,3,False
HOTEL SRI ANNAPOORNA,ridiculously expensive and terrible food… i felt cheated. don’t waste your money here..,Sree Annapoorna,2026-02-21,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,ridiculously expensive and terrible food… i felt cheated. don’t waste your money here..,Slow Service & Staff Negligence,0.3166666666666667,46,Sree Annapoorna,betrayal,heuristic,3,False
HOTEL SRI ANNAPOORNA,food was good. waiters are not sufficient so the order being delivered is delayed.,Sree Annapoorna,2026-01-24,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,food was good. waiters are not sufficient so the order being delivered is delayed.,Food Quantity & Value for Money,0.4466666666666667,50,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,"coming from coimbatore to bangalore by kongu express on 09.11.2025, ordered among other items an onion oothappam to be delivered when the train reaches salem, which was not delivered in the package. …",Sree Annapoorna,2025-12-22,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"coming from coimbatore to bangalore by kongu express on 09.11.2025, ordered among other items an onion oothappam to be delivered when the train reaches salem, which was not delivered in the package. …",Food Quantity & Value for Money,0.6566666666666666,32,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,the food was delicious and my family was very happy with hotel.,Sree Annapoorna,2026-05-23,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,the food was delicious and my family was very happy with hotel.,Food Quantity & Value for Money,0.4766666666666667,-1,Sree Annapoorna,delight,heuristic,0,False
HOTEL SRI ANNAPOORNA,"this place has a very good ambience and the workers are very hospitable, food is amazing",Sree Annapoorna,2026-03-21,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"this place has a very good ambience and the workers are very hospitable, food is amazing",Food Quantity & Value for Money,0.54,59,Sree Annapoorna,delight,heuristic,0,False
HOTEL SRI ANNAPOORNA,owners in this hotel treat their worker's very rudely and service is good,Sree Annapoorna,2026-01-02,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,owners in this hotel treat their worker's very rudely and service is good,Slow Service & Staff Negligence,0.35,43,Sree Annapoorna,frustration,heuristic,2,False
HOTEL SRI ANNAPOORNA,the food was delicious and healthy thank you giving love,Sree Annapoorna,2025-12-11,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,the food was delicious and healthy thank you giving love,Food Quantity & Value for Money,0.4866666666666667,-1,Sree Annapoorna,delight,heuristic,0,False
HOTEL SRI ANNAPOORNA,food is normal quality.. price high ... but service very good kindly service 🙏🏼.... …,Sree Annapoorna,2026-02-28,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,food is normal quality.. price high ... but service very good kindly service 🙏🏼.... …,Slow Service & Staff Negligence,0.3766666666666666,-1,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,"if you're in salem and looking for a place that serves authentic, high-quality vegetarian food, hotel sri annapoorna is a must-visit. this well-known establishment has built a solid reputation over the years, and it continues to deliver a …",Sree Annapoorna,2026-03-19,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"if you're in salem and looking for a place that serves authentic, high-quality vegetarian food, hotel sri annapoorna is a must-visit. this well-known establishment has built a solid reputation over the years, and it continues to deliver a …",Food Quantity & Value for Money,0.59,30,Sree Annapoorna,neutral,heuristic,0,False
HOTEL SRI ANNAPOORNA,"their is no service people, there like beggar, he asked directly like robbery",Sree Annapoorna,2026-04-30,Analysis\data\raw_reviews_new\Google\sree_annapoorna_Google_reviews_tamilnadu_with_dates.csv,"their is no service people, there like beggar, he asked directly like robbery",Slow Service & Staff Negligence,0.2333333333333333,50,Sree Annapoorna,neutral,heuristic,0,False
