cluster,restaurant,branch,review_text,rating,distance_to_centroid
35,Sree Annapoorna,Chromepet,i have been ordering from this place for sometime now. they deliver hot chapathis & curry. but the last 2 times they delivered stale palak paneer. at first i thought it could have been jus one of its time & made an order yesterday & the quality has gone down. might not choose to order again from here.,,0.1843434
35,A2B,Adyar+Ananda+Bhavan+ +A2B,"might be due to heavy rush, briyani items especially a2b spl briyani not tasted good. not value for money even their mushroom or paneer briyani are less priced but the spl briyani contains potato was over-priced. over spicy and loaded masalas. paid 2300 for 4 briyani and side which shows how costly they are 😓 …",,0.19916657
35,Sree Annapoorna,SRI ANNAPOORANA Pure Veg,no taste in food... meals is 180 but even rice is not good for taste... quantity for gobi 65 is low... not recommended,,0.19933979
35,A2B,Adyar+Ananda+Bhavan+ +A2B,lunch for 2 ppl mushroom pepper dry- so tasty n yummy 😋 veg fried rice - good taste n quantity. …,,0.20660178
35,Geetham,Anna Salai,order paneer gravy paid 280 but taste less i also delayed the order too much so i cancelled the second order . i did not expect this service from geetham,,0.22262423
36,Sree Annapoorna,Gandhipuram,"had a simple breakfast. ordered dosa, vara and coffee. dosa and coffee was hot and good. but vada was disappointing. not worth the money we paid.",,0.13260269
36,Geetham,Thuraipakkam,"i purchased masla dosa, idli and poori on 21st september 2025 for dinner. instead of masala ,plain dosa was sent while i paid for madala. coriander chutney was rotten. it seems quality was not at all checked. this is the second time this kind of incident happened, and it looks to me that the hotel admin is showing a lethargic attitude towards online customers. i did not get any response when i tried to lodge a complaint.",,0.14672044
36,Sree Annapoorna,Annapoorna Veg Restaurant - Vellore City,"alert, they add more items to the bill. you need to clarify to remove extra items unnecessarily. their restrooms are part of the food court that is behind and not clean. food tasted good, they cried to give extra curry for set dosa. parking is available in front of the restaurant. masala dosa is around ₹150, and it feels expensive.",,0.1496912
36,Sree Annapoorna,Tiruppur Sree Annapoorna Veg Restaurant - Perundurai Highway,not so great food. the chatnis in the morning is way too spicy. vada over fried.,,0.14978413
36,Sree Annapoorna,Annapoorna - Avinashi road,update: visited the restaurant for breakfast and the restaurant was quite packed. coffee was good and so was the vada. but this could be an unpopular opinion - the dosas were ok - i ordered for onion rava masala dosa and butter masala dosa …,,0.15041755
36,Sree Annapoorna,Annapoorna - Saibaba colony,"i really did not want to leave an average review. for the 3rd time , the food was terrible. burnt masala dosa came and couldn’t eat more than half of it. …",,0.15121429
36,A2B,Adyar+Ananda+Bhavan+ +A2B,ordered poori and dosa from swiggy today. poori was dry and too oily. found a worm in chutney. i called to restaurant to inform this they didn’t answer me and hanged call.,,0.15769596
36,A2B,"A2B,+Trichy+Railway+station",dosa was crisp and nice. the chutneys and sambar they served with the dosa need to be improved.,,0.17742337
36,Sree Annapoorna,Sree Annapoorna - Thudiyalur,we asked for breakfast menu and in that we choose dosa. waiter asked crispy or normal we answered normal and then she replied all our dosa are crispy. we ordered and we had all varieties of dosa in super crispy mode and served cold …,,0.17968482
36,A2B,Adyar+Ananda+Bhavan+ +A2B,"the food taste is below par… the dosas were made way before and served warm to save gas. we don’t pay for such service. onion rava dosa and butter dosa both were not crispy, both were like rubber sheets.",,0.18043026
36,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR",this what you get if you order ghee masala dosa from geetham injambakkam!! paid 235 rs for this dosa. people come to you for your quality please don’t cheat them. if you charge high..your quality should also be the same! beware people!,,0.1864944
36,Geetham,Geetham Veg Restaurant   Koyambedu,ordered masala dosa and masala parotta via swiggy my major concern is food is not all hot both the dishes food arrived within 30 mins both food taste it cooked already not little hot and portion of masala parotta added is full of capsicum …,,0.18743154
36,A2B,Adyar+Ananda+Bhavan+ +A2B,"worst ever experience, was initially given cold dosa and masala dosa when objected changed masala dosa which was completely burnt . poor service had to ask people for switching on the lights as well.",,0.19557656
36,Sangeetha,Shri Sangeethas Veg. Restaurant,"had my first meal in india at this restaurant, was hyped with the shop name by ourinfluencers. unfortunately at the time we reach the shop, we only had dosa option for breakfast as they preparing for lunch. but with no surprise, the dosa …",,0.20152903
36,Sree Annapoorna,Annapoorna - Avinashi road,we had idly and ghee masala dosa along with the coffee. the food was exceptional as usual. the problem we faced was that most of the items on the menu weren’t available or rather sold out as it was told to us. could be because we went by …,,0.2027492
37,Saravana Bhavan,Chennai,"in ambit mall, ambattur industrial estate branch, before visiting all customers should think thrice due to the worst quality and nonsense taste. i think it is better to stop going there or buying take away. they started cheating and looting customers in the brand name. ghee roast does proven no ghee or oil or water. it was a bland dosa which we ordered 6nos. and thrown in dust bin. even street dogs refused to eat the same. better this restaurant should be closed down or revamped immediately. waste of money and time for next visit",,0.03059106
37,Saravana Bhavan,Chennai,i went for breakfast take away. the ghee roast was very sour and absolutely there is no ghee in it and the price of ₹175 /- was daylight robbery. the coconut chutney was spoiled and the coconut milk for idiyappam was spoiled. the quality is worse than a third rate restaurant. not worth visiting,,0.035389986
37,Namma Veedu Vasanta Bhavan,Restaurant_Review-g304556-d1109756-Reviews-Vasantha_Bhavan-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"we 4 came from kerala.from egmore railway station me along with my friends went to have breakfast at this hotel which is close to station.disappointing experience, beware of exorbitant charges - disappointed with the lack of transparency as they have not shared their menu card .we ordered for 2 ghee roast,2 paper roast , 4 vada 2 coffe and 1 tea .the bill amount was around 950.rs.the person who served food don't inform regarding the quantity of paper roast as one itself can be shared for 2. won't be returning or recommending."" the food is not at all extraordinary but price is extraordinary ...it s toomuch",,0.05430894
37,Geetham,Geetham Veg Restaurant,"jam packed at 7pm on a friday evening! met an old time friend after ages. couldn't have been a better place to meet. he suggested ghee roast dosa, and yes it was the right choice. …",,0.05439555
37,Sangeetha,Shri Sangeetas,ghee powder roast is almost fried. i can't enjoy the food. service and ambience are also average.,,0.07395477
37,Sangeetha,Shri Sangeethas Veg. Restaurant,"best ghee roast i've ever eaten! not too crispy and perfectly even. every bite was heaven. we also had chilli malli idli, chapati, idiyappam, and ilai parotta. service was very fast! we were served by d ramachandran, who did a great job! …",,0.07653419
37,Sangeetha,"Karur Bypass, Trichy",their ghee roast is really good and was really reasonable.it was so good and really soft.this is the best restaurant in the area and gives really good dosa.the coffee is also really good.the staff was really kind and took our order happily.the red chutney was also really good.,,0.087969944
37,Sree Annapoorna,Tirupur Sree Annapoorna,*ghee roast :good *tomato chuteny: below average *coffee :super,,0.0897753
37,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan Nexus Vijaya Mall,ordered ghee roast at forum mall namma veedu vasantha bhavan. but it was not roast enough (crispy). …,,0.09129662
37,A2B,Adyar+Ananda+Bhavan+ +A2B,had a ghee roast from here. not the best considering the high price. a bit crowdy and loud. also bought sweets. they were good and felt worth the price.,,0.093349054
37,Sangeetha,Shri Sangeetas,"i ordered a ghee roast but what i got was disappointing — it looked like a plain dosa, no cone shape, no crispness, and barely any ghee. the smell itself told me something was off. i mentioned this to the server but got no proper response. …",,0.09545819
37,Sree Annapoorna,Annapoorna - Saibaba colony,i ordered ghee roast and onion roast both tasted good. the ghee roast had sufficient ghee to make it more crunchy. i also loved all three combinations of chutneys as well the sambar. …,,0.09664324
37,Saravana Bhavan,Chennai,"full meals, ghee roast, ghee idli, crispy medu vada, mini tiffin and more.. order anything and you will always relish.. not all of the outlets will give you a great ambience, some are just plainly humble..",,0.09910797
37,Sree Annapoorna,Annapoorna Hotel,the ghee roast and all the chutney varieties were very good. btw ...i live in bangalore :),,0.10378943
37,Sree Annapoorna,Annapoorna - Arts College Road Branch,awesome ghee roast ! but 3 star - top veg hotel in coimbatore but they serve juices in wax paper cup...,,0.10621003
